id,order_id,product_id,quantity,unit_price,total_price,status,created_at,updated_at
1456,01M0MX49WHS2FTX42G3TDG3T10,4088862F2RR4FH8VD6HQ69ZM,6,350.00,2100.00,processing,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
1457,01M0MX49WHS2FTX42G3TDG3T10,41085841ZKREWJPCC4PWVWR7,13,15.00,195.00,processing,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
1458,01M0MX49WHQVFPQ4T4NDX44V8Z,41150684MEXX0KJ3HG4B279E,8,30.00,240.00,confirmed,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
1459,01M0MX49WHKN47FSTXGSJS0RMV,41085841ZKREWJPCC4PWVWR7,9,15.00,135.00,delivered,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
1460,01M0MX49WHKN47FSTXGSJS0RMV,416951J7FD3NBDV1MM1QS36H,18,415.00,7470.00,delivered,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
1461,01M0MX49WHKN47FSTXGSJS0RMV,414773WE720HJ0P121AG8FHQ,14,350.00,4900.00,delivered,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
1462,01M0MX49WHPKWWTAD6ZPZ6Y9WQ,41511344QHQDJBZ4FRV45NKC,10,350.00,3500.00,delivered,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
1466,01M0MX49WHBYCV45YZNV381H52,410258ZSW0QAXSVS8S3VV7TE,1,35.00,35.00,pending,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
1467,01M0MX49WHYNRMSQXMEPGGMKM8,414773WE720HJ0P121AG8FHQ,5,350.00,1750.00,cancelled,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
1468,01M0MX49WHYNRMSQXMEPGGMKM8,41085841ZKREWJPCC4PWVWR7,15,15.00,225.00,cancelled,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
1469,01M0MX49WHQ23ZEP3P22BKKQ8M,409420087QNW2D06G06MH7JS,16,350.00,5600.00,confirmed,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
1470,01M0MX49WHFPV7KXXGYSNWKAH9,411921G8X1MT1A4Z5EPH3YP4,12,30.00,360.00,confirmed,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
1471,01M0MX49WHFPV7KXXGYSNWKAH9,416496PKZM0T9NY433H8KP6M,2,30.00,60.00,confirmed,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
1472,01M0MX49WHCAMYFK3AJTVBC571,407702R5D86R3CBB81E3X29M,9,350.00,3150.00,pending,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
1473,01M0MX49WHW4DES98SA428NTZM,417359ZGZV0QNH8M3DEYW8G5,7,350.00,2450.00,pending,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
1474,01M0MX49WHW4DES98SA428NTZM,414773WE720HJ0P121AG8FHQ,13,350.00,4550.00,pending,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
1475,01M0MX49WHVW2B0DGP3K0YXSGK,4088862F2RR4FH8VD6HQ69ZM,13,350.00,4550.00,pending,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
1476,01M0MX49WHVW2B0DGP3K0YXSGK,416496PKZM0T9NY433H8KP6M,8,30.00,240.00,pending,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
1477,01M0MX49WHVW2B0DGP3K0YXSGK,407702R5D86R3CBB81E3X29M,7,350.00,2450.00,pending,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
1478,01M0MX49WHAPPE40CGMRQ944GZ,408186TJ449WSVW673RWDK4X,7,30.00,210.00,delivered,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
1479,01M0MX49WH1WEMSDRFMPGBJFBV,409892D87XEVH1ZTZXV5F6C1,6,155.00,930.00,processing,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
1480,01M0MX49WH1WEMSDRFMPGBJFBV,413005KN3WGNAPH6NCQ5JCT9,2,350.00,700.00,processing,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
1483,01M0MX49WH6PPVYNREJ16KFJBP,4116065CZMHNTR71A86YWAMC,8,350.00,2800.00,delivered,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
1484,01M0MX49WHCPW93W4GB0MQ328Q,414773WE720HJ0P121AG8FHQ,19,350.00,6650.00,confirmed,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
1485,01M0MX49WHCA1PX128C2KFM18V,409420087QNW2D06G06MH7JS,2,350.00,700.00,processing,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
1486,01M0MX49WHQ5XY7YVQGVTC9ESW,41085841ZKREWJPCC4PWVWR7,20,15.00,300.00,delivered,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
1487,01M0MX49WHQ5XY7YVQGVTC9ESW,41511344QHQDJBZ4FRV45NKC,12,350.00,4200.00,delivered,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
1488,01M0MX49WHEJ55XNBFQG1NHFE6,413521JP1792738MBB68XMK5,20,350.00,7000.00,confirmed,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
1489,01M0MX49WHEJ55XNBFQG1NHFE6,409892D87XEVH1ZTZXV5F6C1,2,155.00,310.00,confirmed,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
1490,01M0MX49WHBDYHZ0T0MBR6C846,41085841ZKREWJPCC4PWVWR7,18,15.00,270.00,processing,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
1491,01M0MX49WHQE471048ZKCYASA2,409892D87XEVH1ZTZXV5F6C1,18,155.00,2790.00,pending,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
1492,01M0MX49WHRMPP89JZ49NCDJN9,409339V9MK4RHRG0A0XWT91W,1,485.00,485.00,delivered,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
1493,01M0MX49WHRMPP89JZ49NCDJN9,41085841ZKREWJPCC4PWVWR7,13,15.00,195.00,delivered,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
1494,01M0MX49WHABXHMCN4B861Z0Z6,407702R5D86R3CBB81E3X29M,16,350.00,5600.00,delivered,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
1495,01M0MX49WHABXHMCN4B861Z0Z6,41085841ZKREWJPCC4PWVWR7,15,15.00,225.00,delivered,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
1496,01M0MX49WHTX01GRWGMDTMMKB1,411921G8X1MT1A4Z5EPH3YP4,7,30.00,210.00,confirmed,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
1497,01M0MX49WHTX01GRWGMDTMMKB1,412596TV7NC82RBGNTA0W8JZ,6,35.00,210.00,confirmed,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
1498,01M0MX49WHTX01GRWGMDTMMKB1,410258ZSW0QAXSVS8S3VV7TE,12,35.00,420.00,confirmed,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
1499,01M0MX49WH2CDSX935WJBDG6NQ,4082223DQAKGCJ8P0XHQQNB2,18,112.00,2016.00,delivered,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
1500,01M0MX49WH2CDSX935WJBDG6NQ,417359ZGZV0QNH8M3DEYW8G5,3,350.00,1050.00,delivered,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
1501,01M0MX49WHADWPA3CZFY0SQS7W,414773WE720HJ0P121AG8FHQ,18,350.00,6300.00,confirmed,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
1502,01M0MX49WHADWPA3CZFY0SQS7W,4138050CXS9PQSNF661Q1A1F,15,140.00,2100.00,confirmed,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
1503,01M0MX49WHP7Z8BH2DCQQ5ZN70,4162975Y25KN73W7KKDJGX6P,6,245.00,1470.00,delivered,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
1504,01M0MX49WHP7Z8BH2DCQQ5ZN70,409420087QNW2D06G06MH7JS,20,350.00,7000.00,delivered,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
1505,01M0MX49WHP7Z8BH2DCQQ5ZN70,4138050CXS9PQSNF661Q1A1F,20,140.00,2800.00,delivered,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
1506,01M0MX49WH38S5JXK74W6G2E19,411039DJMEE6FWS52GMATRN7,18,25.00,450.00,confirmed,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
1507,01M0MX49WHR8RWZ6ZVN0E90VS1,411921G8X1MT1A4Z5EPH3YP4,18,30.00,540.00,confirmed,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
1508,01M0MX49WHR8RWZ6ZVN0E90VS1,41511344QHQDJBZ4FRV45NKC,20,350.00,7000.00,confirmed,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
1509,01M0MX49WHR8RWZ6ZVN0E90VS1,416951J7FD3NBDV1MM1QS36H,11,415.00,4565.00,confirmed,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
1511,01M0MX49WHZ28BH2E5VFWH07T0,417359ZGZV0QNH8M3DEYW8G5,2,350.00,700.00,pending,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
1512,01M0MX49WH6D9GS4R2Y3KDDKM4,4116065CZMHNTR71A86YWAMC,2,350.00,700.00,pending,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
1515,01M0MX49WHNB5ZQRR8XZY4T0AE,4088862F2RR4FH8VD6HQ69ZM,20,350.00,7000.00,confirmed,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
1516,01M0MX49WHNB5ZQRR8XZY4T0AE,41085841ZKREWJPCC4PWVWR7,3,15.00,45.00,confirmed,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
1517,01M0MX49WHMEX0JVFBTXXPA52V,413005KN3WGNAPH6NCQ5JCT9,16,350.00,5600.00,cancelled,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
1521,01M0MX49WH2FA84JA3FKDBNSAA,413521JP1792738MBB68XMK5,10,350.00,3500.00,confirmed,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
1522,01M0MX49WH2C99VKWB5Q834KCH,4116065CZMHNTR71A86YWAMC,4,350.00,1400.00,cancelled,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
1523,01M0MX49WH2C99VKWB5Q834KCH,4088862F2RR4FH8VD6HQ69ZM,18,350.00,6300.00,cancelled,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
1524,01M0MX49WH2C99VKWB5Q834KCH,4162975Y25KN73W7KKDJGX6P,7,245.00,1715.00,cancelled,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
1526,01M0MX49WH81JQE7XEE8DNQJJ0,4116065CZMHNTR71A86YWAMC,19,350.00,6650.00,delivered,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
1527,01M0MX49WH81JQE7XEE8DNQJJ0,4138050CXS9PQSNF661Q1A1F,15,140.00,2100.00,delivered,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
1528,01M0MX49WHXQEJYVD68WWBHZY7,417359ZGZV0QNH8M3DEYW8G5,18,350.00,6300.00,delivered,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
1532,01M0MX49WH9WWW9MKJJP59N1T3,4138050CXS9PQSNF661Q1A1F,14,140.00,1960.00,cancelled,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
1533,01M0MX49WH9WWW9MKJJP59N1T3,413005KN3WGNAPH6NCQ5JCT9,14,350.00,4900.00,cancelled,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
1537,01M0MX49WHQ7PQ0W3ZP6XMYZMM,409420087QNW2D06G06MH7JS,2,350.00,700.00,processing,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
1538,01M0MX49WHQ7PQ0W3ZP6XMYZMM,416951J7FD3NBDV1MM1QS36H,20,415.00,8300.00,processing,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
1541,01M0MX49WHSE7WFPAFC67275D9,414773WE720HJ0P121AG8FHQ,18,350.00,6300.00,pending,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
1542,01M0MX49WHSE7WFPAFC67275D9,408186TJ449WSVW673RWDK4X,18,30.00,540.00,pending,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
1543,01M0MX49WHSE7WFPAFC67275D9,412596TV7NC82RBGNTA0W8JZ,19,35.00,665.00,pending,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
1544,01M0MX49WH9P5374Y72877AAPE,4138050CXS9PQSNF661Q1A1F,5,140.00,700.00,pending,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
1545,01M0MX49WH9P5374Y72877AAPE,41511344QHQDJBZ4FRV45NKC,9,350.00,3150.00,pending,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
1546,01M0MX49WHVT903TAF45AFFBWC,4088862F2RR4FH8VD6HQ69ZM,9,350.00,3150.00,delivered,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
1547,01M0MX49WHZ096BVAPFC5J726X,412596TV7NC82RBGNTA0W8JZ,7,35.00,245.00,pending,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
1548,01M0MX49WHZ096BVAPFC5J726X,413521JP1792738MBB68XMK5,11,350.00,3850.00,pending,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
1549,01M0MX49WH2EPTSQ9FQVHG019R,41085841ZKREWJPCC4PWVWR7,19,15.00,285.00,confirmed,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
1550,01M0MX49WH2EPTSQ9FQVHG019R,4116065CZMHNTR71A86YWAMC,20,350.00,7000.00,confirmed,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
1551,01M0MX49WH2EPTSQ9FQVHG019R,413005KN3WGNAPH6NCQ5JCT9,10,350.00,3500.00,confirmed,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
1552,01M0MX49WH7A1AD3MVZAQ8D9TE,4162975Y25KN73W7KKDJGX6P,3,245.00,735.00,delivered,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
1553,01M0MX49WH7A1AD3MVZAQ8D9TE,407702R5D86R3CBB81E3X29M,11,350.00,3850.00,delivered,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
1554,01M0MX49WH7A1AD3MVZAQ8D9TE,4138050CXS9PQSNF661Q1A1F,14,140.00,1960.00,delivered,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
1555,01M0MX49WHC5PMG6SAFB5DBPDP,4088862F2RR4FH8VD6HQ69ZM,20,350.00,7000.00,cancelled,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
1561,01M0MX49WHSE6RTS393TQX6KET,412596TV7NC82RBGNTA0W8JZ,17,35.00,595.00,cancelled,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
1562,01M0MX49WHSE6RTS393TQX6KET,413521JP1792738MBB68XMK5,8,350.00,2800.00,cancelled,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
1563,01M0MX49WHSE6RTS393TQX6KET,41150684MEXX0KJ3HG4B279E,10,30.00,300.00,cancelled,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
1564,01M0MX49WH1ZTJDSH9XJ1DDF5P,413521JP1792738MBB68XMK5,16,350.00,5600.00,pending,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
1565,01M0MX49WH1ZTJDSH9XJ1DDF5P,412596TV7NC82RBGNTA0W8JZ,2,35.00,70.00,pending,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
1566,01M0MX49WHRF9TETS0SFDECBQS,4162975Y25KN73W7KKDJGX6P,17,245.00,4165.00,processing,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
1567,01M0MX49WHCJKF8XKVEF48ZK69,41511344QHQDJBZ4FRV45NKC,16,350.00,5600.00,delivered,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
1568,01M0MX49WHA0845RKY8BR7BHDT,413005KN3WGNAPH6NCQ5JCT9,19,350.00,6650.00,confirmed,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
1569,01M0MX49WHA0845RKY8BR7BHDT,409339V9MK4RHRG0A0XWT91W,18,485.00,8730.00,confirmed,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
1570,01M0MX49WH7AHQNDZW6AZD3N21,4088862F2RR4FH8VD6HQ69ZM,8,350.00,2800.00,cancelled,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
1571,01M0MX49WH7AHQNDZW6AZD3N21,413521JP1792738MBB68XMK5,9,350.00,3150.00,cancelled,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
1572,01M0MX49WH7AHQNDZW6AZD3N21,41150684MEXX0KJ3HG4B279E,11,30.00,330.00,cancelled,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
1573,01M0MX49WH506HD4H4RVHAXC0W,41150684MEXX0KJ3HG4B279E,14,30.00,420.00,pending,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
1574,01M0MX49WH506HD4H4RVHAXC0W,4138050CXS9PQSNF661Q1A1F,12,140.00,1680.00,pending,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
1575,01M0MX49WH506HD4H4RVHAXC0W,409339V9MK4RHRG0A0XWT91W,11,485.00,5335.00,pending,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
1579,01M0MX49WHBPPNHQ1B5B6CB42N,41511344QHQDJBZ4FRV45NKC,3,350.00,1050.00,confirmed,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
1580,01M0MX49WHBPPNHQ1B5B6CB42N,4116065CZMHNTR71A86YWAMC,2,350.00,700.00,confirmed,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
1581,01M0MX49WH3243YWC1K7X5K4XE,416951J7FD3NBDV1MM1QS36H,1,415.00,415.00,cancelled,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
1582,01M0MX49WHGX5JNC0FG7GV8KXN,416951J7FD3NBDV1MM1QS36H,15,415.00,6225.00,delivered,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
1583,01M0MX49WHBH8SVM07SDG3A1KZ,410258ZSW0QAXSVS8S3VV7TE,7,35.00,245.00,pending,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
1586,01M0MX49WHP63XPQNRQYGXDF5V,408186TJ449WSVW673RWDK4X,2,30.00,60.00,processing,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
1587,01M0MX49WHP63XPQNRQYGXDF5V,414773WE720HJ0P121AG8FHQ,6,350.00,2100.00,processing,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
1588,01M0MX49WHP63XPQNRQYGXDF5V,407702R5D86R3CBB81E3X29M,10,350.00,3500.00,processing,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
1589,01M0MX49WHEMHBHDV9NZP90Y86,414773WE720HJ0P121AG8FHQ,2,350.00,700.00,delivered,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
1590,01M0MX49WHEMHBHDV9NZP90Y86,416496PKZM0T9NY433H8KP6M,1,30.00,30.00,delivered,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
1591,01M0MX49WHEMHBHDV9NZP90Y86,413521JP1792738MBB68XMK5,13,350.00,4550.00,delivered,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
1592,01M0MX49WHFNHJ6M0HZF5JYJ56,4138050CXS9PQSNF661Q1A1F,4,140.00,560.00,delivered,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
1593,01M0MX49WHFNHJ6M0HZF5JYJ56,409420087QNW2D06G06MH7JS,10,350.00,3500.00,delivered,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
1594,01M0MX49WHFNHJ6M0HZF5JYJ56,413005KN3WGNAPH6NCQ5JCT9,13,350.00,4550.00,delivered,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
1595,01M0MX49WHPA9KV1TD8Q5E41QM,41085841ZKREWJPCC4PWVWR7,4,15.00,60.00,cancelled,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
1596,01M0MX49WHPA9KV1TD8Q5E41QM,409892D87XEVH1ZTZXV5F6C1,16,155.00,2480.00,cancelled,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
1597,01M0MX49WHPA9KV1TD8Q5E41QM,4082223DQAKGCJ8P0XHQQNB2,18,112.00,2016.00,cancelled,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
1598,01M0MX49WHX1432FHKNYWYDS3T,416496PKZM0T9NY433H8KP6M,18,30.00,540.00,confirmed,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
1599,01M0MX49WHX1432FHKNYWYDS3T,41085841ZKREWJPCC4PWVWR7,1,15.00,15.00,confirmed,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
1600,01M0MX49WHX1432FHKNYWYDS3T,407702R5D86R3CBB81E3X29M,8,350.00,2800.00,confirmed,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
1601,01M0MX49WHS54RFF6TJFZ88A2R,4162975Y25KN73W7KKDJGX6P,6,245.00,1470.00,confirmed,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
1602,01M0MX49WHS54RFF6TJFZ88A2R,409420087QNW2D06G06MH7JS,12,350.00,4200.00,confirmed,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
1603,01M0MX49WHKSEWMCBA5N302MCE,4088862F2RR4FH8VD6HQ69ZM,17,350.00,5950.00,processing,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
1604,01M0MX49WHKSEWMCBA5N302MCE,414773WE720HJ0P121AG8FHQ,2,350.00,700.00,processing,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
1605,01M0MX49WHP8YWRB2N6HSFVVCG,410258ZSW0QAXSVS8S3VV7TE,9,35.00,315.00,delivered,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
1606,01M0MX49WHW4MM9YHTN6372XMZ,411039DJMEE6FWS52GMATRN7,5,25.00,125.00,confirmed,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
1607,01M0MX49WHW4MM9YHTN6372XMZ,413521JP1792738MBB68XMK5,13,350.00,4550.00,confirmed,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
1608,01M0MX49WHAWCW6ZEKTQEBXHCZ,413005KN3WGNAPH6NCQ5JCT9,8,350.00,2800.00,cancelled,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
1609,01M0MX49WHAWCW6ZEKTQEBXHCZ,41150684MEXX0KJ3HG4B279E,8,30.00,240.00,cancelled,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
1610,01M0MX49WHAWCW6ZEKTQEBXHCZ,412596TV7NC82RBGNTA0W8JZ,5,35.00,175.00,cancelled,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
1611,01M0MX49WHR4QGRH5EZDQW8481,409892D87XEVH1ZTZXV5F6C1,15,155.00,2325.00,cancelled,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
1612,01M0MX49WHR4QGRH5EZDQW8481,410258ZSW0QAXSVS8S3VV7TE,5,35.00,175.00,cancelled,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
1613,01M0MX49WHR4QGRH5EZDQW8481,409339V9MK4RHRG0A0XWT91W,5,485.00,2425.00,cancelled,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
1615,01M0MX49WHTSBBQY5Z8R7NJGT7,41511344QHQDJBZ4FRV45NKC,19,350.00,6650.00,delivered,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
1616,01M0MX49WHTSBBQY5Z8R7NJGT7,417359ZGZV0QNH8M3DEYW8G5,11,350.00,3850.00,delivered,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
1620,01M0MX49WHKY5HF2FC19759GHC,416496PKZM0T9NY433H8KP6M,9,30.00,270.00,cancelled,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
1621,01M0MX49WHKY5HF2FC19759GHC,41511344QHQDJBZ4FRV45NKC,7,350.00,2450.00,cancelled,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
1622,01M0MX49WHYMZ6S1V6117ZY3BM,4082223DQAKGCJ8P0XHQQNB2,20,112.00,2240.00,pending,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
1626,01M0MX49WHKRKH2DCF4X61YRG8,41511344QHQDJBZ4FRV45NKC,17,350.00,5950.00,pending,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
1627,01M0MX49WHKRKH2DCF4X61YRG8,4082223DQAKGCJ8P0XHQQNB2,16,112.00,1792.00,pending,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
1628,01M0MX49WHZVNZ9QYFYEJM6CTP,411921G8X1MT1A4Z5EPH3YP4,16,30.00,480.00,confirmed,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
1629,01M0MX49WHZVNZ9QYFYEJM6CTP,41511344QHQDJBZ4FRV45NKC,6,350.00,2100.00,confirmed,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
1630,01M0MX49WHTPAWJNYJ6282ZWYA,409420087QNW2D06G06MH7JS,9,350.00,3150.00,confirmed,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
1631,01M0MX49WHTPAWJNYJ6282ZWYA,41150684MEXX0KJ3HG4B279E,8,30.00,240.00,confirmed,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
1632,01M0MX49WHYFGT825S8S5FA8VY,417359ZGZV0QNH8M3DEYW8G5,15,350.00,5250.00,delivered,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
1640,01M0MX49WH8WJA7SYXYG6GE976,408186TJ449WSVW673RWDK4X,18,30.00,540.00,delivered,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
1641,01M0MX49WHBFWD5W150NJV3HAT,410258ZSW0QAXSVS8S3VV7TE,13,35.00,455.00,cancelled,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
