id,status,freezer_id,account_id,user_id,created_at,updated_at,origin,destination
01KZV5Q32TE4M2XEDDTF704X4Z,pullout by dealer,01KZRTCK0APWRK1DH37AGBQ3G9,01KZRRGW14DC1V4DFEXXX74JBW,01KZRW48774CQFFFPSV57ZNBPR,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW14VWS3587600FPGYJJ,01KZRRGW1442K27HM42RTFZG1M
01KZV5Q32TFKCXSB7PNS92MPNT,for downgrade,01KZRTCK09272R3821QNVX1EB3,01KZRRGW14FX4FRK4R4E3MKR5J,01KZRW4877RK7R5ZV77193KMDQ,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW14X9Y2N7Y1J43BS87F,01KZRRGW14EVYGVAR1F5M4N714
01KZV5Q32TS67WPF3A8WV5XDQT,deployment,01KZRTCK0GK2WD07J6C5FAD9Z4,01KZRRGW14X9Y2N7Y1J43BS87F,01KZRW4877TQ7065A4RCCYE8SH,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW1442K27HM42RTFZG1M,01KZRRGW142XAJ3EN2YJAF1HJB
01KZV5Q32TX6B3VNVKBQHZ26PH,for downgrade,01KZRTCK0G5VNAQ631YNFXCVBX,01KZRRGW14N9EVMX0Z1ZRJRRAH,01KZRW48777JDTMGDM6JZY87AF,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW14XPKB44H9B6WS515H,01KZRRGW14THZB9B34PPHZSFE2
01KZV5Q32TATJQ0NB9M8BBJS0C,for upgrade,01KZRTCK0C100GFPESRB7R0Y6M,01KZRRGW14FX4FRK4R4E3MKR5J,01KZRW4877W4J1M6PJM0QPSR4V,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW14WSB3JJJKQDEREKF3,01KZRRGW142XAJ3EN2YJAF1HJB
01KZV5Q32TVDPKM7KHY3R8K751,for downgrade,01KZRTCK0D45TQ636XNSP44HV1,01KZRRGW143XAZME28X8CPEY8S,01KZRW48771BV67J8RNDGKP3AK,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW1442K27HM42RTFZG1M,01KZRRGW143DR9TSRKKQDPRDKM
01KZV5Q32T5TJTT99ZJ29MH7JM,deployment,01KZRTCK0EJCV9TGM4VA1B4GK5,01KZRRGW14A7VW9HY70W2ZKDCX,01KZRW4877G39D68T0PQZ5M81A,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW146F8C4946XJM2S6EC,01KZRRGW14W9JF1K1J0X6X34N8
01KZV5Q32TAYEXYZ7D0D4FPA82,pullout by dealer,01KZRTCK0G5XSS8YFQGFRS7ADE,01KZRRGW14EVYGVAR1F5M4N714,01KZRW4877VGS7YRYB4P0A5H4N,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW14A7VW9HY70W2ZKDCX,01KZRRGW14G35YB41SN7AN85CV
01KZV5Q32TC9R02KM02YN7J9D6,for upgrade,01KZRTCK0GYXQ8JHT60N2EMR7A,01KZRRGW14DC1V4DFEXXX74JBW,01KZRW48771VS10A2E45E408EC,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW146F8C4946XJM2S6EC,01KZRRGW14JQ7JEW5HBDS8P7VJ
01KZV5Q32T7JHKH5H5NTD7PSSG,pullout by dealer,01KZRTCK0DTM14A86P8V0TRXCY,01KZRRGW14MXEWF9HMYNXVS5ER,01KZRW4877T3XV4P4JY2BTWW8J,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW147SW8PDR6Z12DT4B9,01KZRRGW14EVYGVAR1F5M4N714
01KZV5Q32TD43Y2Z369W4B6EJZ,pullout by distributor,01KZRTCK0ECHGS3APJ467Y392A,01KZRRGW14KBMMYGKVHMX9RQD8,01KZRW4877D9R8T6DSGNC22W4X,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW14MXEWF9HMYNXVS5ER,01KZRRGW1448AZYH3Y9E70DS21
01KZV5Q32V9C4HEDZHZBZ5CGK4,pullout by distributor,01KZRTCK0BY57280VXS22GTG9F,01KZRRGW14X9Y2N7Y1J43BS87F,01KZRW4877XM3HSHJZWNN5DMVE,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW14N9EVMX0Z1ZRJRRAH,01KZRRGW143XAZME28X8CPEY8S
01KZV5Q32V46JKC46NQ44MW50R,pullout by dealer,01KZRTCK0EDFDDPS25G0397ZK8,01KZRRGW14N9EVMX0Z1ZRJRRAH,01KZRW48771S3VZMTY431CY71G,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW149RPSGBHQY8MZC6NF,01KZRRGW14Y65J9N71RS7C99PT
01KZV5Q32VKWZGPEWWZ62SSS5X,deployment,01KZRTCK0G6PC451Y2FF1Y1NKE,01KZRRGW14200T0G4QVVJEZMW1,01KZRW4877TQ7065A4RCCYE8SH,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW1448AZYH3Y9E70DS21,01KZRRGW14MXEWF9HMYNXVS5ER
01KZV5Q32V8MKW5QWKQFDEVENA,for replacement - broken unit,01KZRTCK09S2DCCC2KG5EJK0DT,01KZRRGW147SW8PDR6Z12DT4B9,01KZRW4877J6H9QTAKXMT8A2FE,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW14SVP3PKMRRXC2J621,01KZRRGW14FX4FRK4R4E3MKR5J
01KZV5Q32V2ZP5S70V3PS7JXJX,for upgrade,01KZRTCK09Z8X8J17D7WY4W33V,01KZRRGW142RC6MARTSS19R7GK,01KZRW48777AHPHKJ81KF0SBSV,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW14Y65J9N71RS7C99PT,01KZRRGW14SVP3PKMRRXC2J621
01KZV5Q32VDF6GP77VVKRN6GE5,deployment,01KZRTCK0951G3HTJP47FXJXFY,01KZRRGW14VWS3587600FPGYJJ,01KZRW4877YEX8C3RH16STZ2B2,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW14KVWBG89MRPJPJBXC,01KZRRGW143DR9TSRKKQDPRDKM
01KZV5Q32VDZZMDRJ8Y2VPE8YA,for pullout,01KZRTCK0FWSK8JPBYQA9V6GJJ,01KZRRGW14THZB9B34PPHZSFE2,01KZRW48779CWAQ752ZGCV7AN3,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW14THZB9B34PPHZSFE2,01KZRRGW14MXEWF9HMYNXVS5ER
01KZV5Q32VK49GJRJF4GW9GBV5,for pullout,01KZRTCK0CYJPG6EQ6FC3TXRFE,01KZRRGW142RC6MARTSS19R7GK,01KZRW4877MFF924CSKP3J6WW4,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW142XAJ3EN2YJAF1HJB,01KZRRGW14KMGR1H2QPNVXB420
01KZV5Q32VDX95HD5X87AXJXXZ,for downgrade,01KZRTCK0DQYHSHQW9T5T0BNBS,01KZRRGW14Y65J9N71RS7C99PT,01KZRW4877V0J57H3JPGGS28WZ,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW14Z2V2BPKDSQ6DKV67,01KZRRGW14200T0G4QVVJEZMW1
01KZV5Q32VBWFMVP03M4M928JY,for replacement - broken unit,01KZRTCK09CSDJXX74G09YYKYK,01KZRRGW143DR9TSRKKQDPRDKM,01KZRW4877Z8TPYQZSPSR7KQ3R,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW14X04WHWJ78QR6J8H3,01KZRRGW14RBSVD8GEY7WA5YWC
01KZV5Q32VYYK7HHQJJ7D08QBE,for upgrade,01KZRTCK0ARZQVGR60WYV53PTZ,01KZRRGW14Y65J9N71RS7C99PT,01KZRW487795H0KSW6AV992VCS,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW14SVP3PKMRRXC2J621,01KZRRGW149RPSGBHQY8MZC6NF
01KZV5Q32VGQMZCVQ4T333K81D,for downgrade,01KZRTCK08GHYTVAKJYB5W4WT0,01KZRRGW14Y65J9N71RS7C99PT,01KZRW48774A2DK7QW4RW8GRQD,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW140MQ9ZE887EQDG87Z,01KZRRGW14RBSVD8GEY7WA5YWC
01KZV5Q32VDXTZNF9GXPV82B7N,for upgrade,01KZRTCK0DM6SNKM4FHTNKPBK1,01KZRRGW143DR9TSRKKQDPRDKM,01KZRW48779S54N1CEJC2Y3AZY,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW14THZB9B34PPHZSFE2,01KZRRGW14J5MRZ241JHXYMPE5
01KZV5Q32VCDT43FEC7A21YRW7,pullout by distributor,01KZRTCK0B0WVFACGBF4QW5XCN,01KZRRGW14X9Y2N7Y1J43BS87F,01KZRW4877E1K1FVC8Z9DHP6KE,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW146F8C4946XJM2S6EC,01KZRRGW142XAJ3EN2YJAF1HJB
01KZV5Q32V81QCWMG5GNT5C2TG,for upgrade,01KZRTCK0DHJQ0BH909V6C9ZWP,01KZRRGW14K9GDB2KGW0SVFJBM,01KZRW4877WQJZ3J1CH35W5XY0,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW1442K27HM42RTFZG1M,01KZRRGW14K9GDB2KGW0SVFJBM
01KZV5Q32VJ0DC80FVS72G1YV4,pullout by dealer,01KZRTCK0A2ZGYQ5TYVK0493ZK,01KZRRGW14XPKB44H9B6WS515H,01KZRW4877FZS8TFJN9ZMN5RWV,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW142RC6MARTSS19R7GK,01KZRRGW14200T0G4QVVJEZMW1
01KZV5Q32VS7TAKRN748ZW0QP9,pullout by distributor,01KZRTCK0BDTMQ8HVYK11JDDFD,01KZRRGW14KMGR1H2QPNVXB420,01KZRW4877Q5X4JA1EXXW4HQ9R,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW14N9EVMX0Z1ZRJRRAH,01KZRRGW140MQ9ZE887EQDG87Z
01KZV5Q32VWQM1PBFDSZMJVF35,pullout by distributor,01KZRTCK08BNBG3WHVFR7752C9,01KZRRGW14X04WHWJ78QR6J8H3,01KZRW4877H6020WSQ0GV9YAQ5,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW149RPSGBHQY8MZC6NF,01KZRRGW14JQ7JEW5HBDS8P7VJ
01KZV5Q32VB13R4Y00XV4X92KA,deployment,01KZRTCK0BXBF2JS9X9BXN8Z0Z,01KZRRGW14Y65J9N71RS7C99PT,01KZRW4877BFP4JMW1E9SHS153,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW14X04WHWJ78QR6J8H3,01KZRRGW14A7VW9HY70W2ZKDCX
01KZV5Q32W3VQQ6RDBN0G4XWRH,deployment,01KZRTCK09KQGQMP082VDRRAR8,01KZRRGW14J5MRZ241JHXYMPE5,01KZRW4877WQZA5NY9SXK8D7Q3,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW14J5MRZ241JHXYMPE5,01KZRRGW14FX4FRK4R4E3MKR5J
01KZV5Q32W1M4C1T9GVN9H96DS,for downgrade,01KZRTCK0DB33XBVVG02BZKXMQ,01KZRRGW14EVYGVAR1F5M4N714,01KZRW48774CQFFFPSV57ZNBPR,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW14JQ7JEW5HBDS8P7VJ,01KZRRGW1448AZYH3Y9E70DS21
01KZV5Q32WVG6QK2X2YPJSAJ9B,pullout by distributor,01KZRTCK0A5A1C4JMXBVEA2A9J,01KZRRGW14KVWBG89MRPJPJBXC,01KZRW48771VS10A2E45E408EC,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW14A7VW9HY70W2ZKDCX,01KZRRGW1448AZYH3Y9E70DS21
01KZV5Q32WDSGT7G1FSYQW666P,deployment,01KZRTCK0BWC752R1260NN4K2G,01KZRRGW14G35YB41SN7AN85CV,01KZRW4877JD5H1HZVRFSFTM98,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW14WSB3JJJKQDEREKF3,01KZRRGW14JQ7JEW5HBDS8P7VJ
01KZV5Q32WQ6FQEYTYXX2FBYKK,for upgrade,01KZRTCK0DTY6P9VQEFJQ5BAVQ,01KZRRGW146F8C4946XJM2S6EC,01KZRW48773GHQQ4H8241WY49R,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW143XAZME28X8CPEY8S,01KZRRGW14W9JF1K1J0X6X34N8
01KZV5Q32WY3QBW0J39TCQHCA2,for pullout,01KZRTCK0A43HW4TH91YXT2T4W,01KZRRGW147SW8PDR6Z12DT4B9,01KZRW4877BFP4JMW1E9SHS153,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW14FX4FRK4R4E3MKR5J,01KZRRGW14JQ7JEW5HBDS8P7VJ
01KZV5Q32WVSDJ0PATB6P8QVTN,for replacement - broken unit,01KZRTCK09J6APB1QDVA3ZANM8,01KZRRGW14XPKB44H9B6WS515H,01KZRW48771BV67J8RNDGKP3AK,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW14A7VW9HY70W2ZKDCX,01KZRRGW14W9JF1K1J0X6X34N8
01KZV5Q32X0B2774A4VMZQJ6E4,for downgrade,01KZRTCK0A43HW4TH91YXT2T4W,01KZRRGW14SVP3PKMRRXC2J621,01KZRW48771S3VZMTY431CY71G,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW143DR9TSRKKQDPRDKM,01KZRRGW14G35YB41SN7AN85CV
01KZV5Q32X0N6T879EVBN67973,pullout by dealer,01KZRTCK0BF12H8K77YTEK7NPM,01KZRRGW14KBMMYGKVHMX9RQD8,01KZRW4877B4VKB2E5TT4BWFP8,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW143DR9TSRKKQDPRDKM,01KZRRGW14X9Y2N7Y1J43BS87F
01KZV5Q32XSPF9YDJZ3CSP823K,for pullout,01KZRTCK086NH160N9DBHN8VQD,01KZRRGW146F8C4946XJM2S6EC,01KZRW48774CQFFFPSV57ZNBPR,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW147SW8PDR6Z12DT4B9,01KZRRGW14N56M3HGFGXE3FN5T
01KZV5Q32X4GWW7Y08X16Z4EFP,for pullout,01KZRTCK0CC1J9ZE3R671PHB32,01KZRRGW14VWS3587600FPGYJJ,01KZRW4877HQV77AK3B14GNXZ1,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW14RBSVD8GEY7WA5YWC,01KZRRGW14A7VW9HY70W2ZKDCX
01KZV5Q32XXF3ZQXX2B25PTDEZ,pullout by distributor,01KZRTCK0GSNZS08476MBT1QPG,01KZRRGW14W9JF1K1J0X6X34N8,01KZRW4877R9Q45MFW4A93MM51,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW146F8C4946XJM2S6EC,01KZRRGW1448AZYH3Y9E70DS21
01KZV5Q32XPC7287HZBE23BQ7W,for pullout,01KZRTCK0C3AA53Q449TFB27JW,01KZRRGW14WSB3JJJKQDEREKF3,01KZRW48773GHQQ4H8241WY49R,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW14K9GDB2KGW0SVFJBM,01KZRRGW1448AZYH3Y9E70DS21
01KZV5Q32XHFE61W0VM9F6VHZG,pullout by dealer,01KZRTCK0974WJCDKCAW8PZZH8,01KZRRGW14JQ7JEW5HBDS8P7VJ,01KZRW48777JDTMGDM6JZY87AF,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW14X04WHWJ78QR6J8H3,01KZRRGW14N56M3HGFGXE3FN5T
01KZV5Q32XC5R51ZMEC3B2QDJT,pullout by dealer,01KZRTCK0ER5GH761SHHR3Z74C,01KZRRGW14KMGR1H2QPNVXB420,01KZRW4877D5ZY6TAERNGTV34K,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW146F8C4946XJM2S6EC,01KZRRGW14XPKB44H9B6WS515H
01KZV5Q32X4B4JSWAX3HJSVE62,pullout by distributor,01KZRTCK0B527PMS1CQABWT0GX,01KZRRGW14N56M3HGFGXE3FN5T,01KZRW4877AMSR96T952JSFTS6,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW14200T0G4QVVJEZMW1,01KZRRGW14N9EVMX0Z1ZRJRRAH
01KZV5Q32XQ4C0DJXPM1VAZE53,for replacement - broken unit,01KZRTCK0CREXSXN31VQVDW0BC,01KZRRGW14KMGR1H2QPNVXB420,01KZRW48774A2DK7QW4RW8GRQD,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW14XPKB44H9B6WS515H,01KZRRGW14K9GDB2KGW0SVFJBM
01KZV5Q32X2DGQW0BY63481W86,for pullout,01KZRTCK0CDV77MA242PC4NBZF,01KZRRGW143DR9TSRKKQDPRDKM,01KZRW4877BKP2FRH1B8G1CTC9,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW142XAJ3EN2YJAF1HJB,01KZRRGW14A7VW9HY70W2ZKDCX
01KZV5Q32XDXE2QA1AGV3VXKHK,deployment,01KZRTCK0D482CXA7Y539DY2CR,01KZRRGW14N5VHBCMAJGNJ0GJH,01KZRW4877D0MJ7B5AT3RZ0G0Q,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW142XAJ3EN2YJAF1HJB,01KZRRGW140MQ9ZE887EQDG87Z
01KZV5Q32XTPXQMVFYFGBWESZ8,for replacement - broken unit,01KZRTCK0DBKRF237KSYD28F5D,01KZRRGW14A7VW9HY70W2ZKDCX,01KZRW48779S54N1CEJC2Y3AZY,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW14JQ7JEW5HBDS8P7VJ,01KZRRGW14PHE1YJB3BS55XR3K
01KZV5Q32XZ6F7VY15DMC957MB,pullout by dealer,01KZRTCK09ZP4NFE31ACHCNEMQ,01KZRRGW143DR9TSRKKQDPRDKM,01KZRW4877D0MJ7B5AT3RZ0G0Q,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW14X04WHWJ78QR6J8H3,01KZRRGW14Z2V2BPKDSQ6DKV67
01KZV5Q32X9TRNEN0R330SJSC8,for upgrade,01KZRTCK0GSN84H3ZVQABZ5P3N,01KZRRGW14WH1V6PTWDSASC4XK,01KZRW48773P9B1HDR1BKFG957,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW1442K27HM42RTFZG1M,01KZRRGW14N5VHBCMAJGNJ0GJH
01KZV5Q32X8DTJV3FXJH1JYY76,for replacement - broken unit,01KZRTCK0DVXZ4F6KMNH5QPXNW,01KZRRGW14FX4FRK4R4E3MKR5J,01KZRW4877TQ7065A4RCCYE8SH,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW143DR9TSRKKQDPRDKM,01KZRRGW142RC6MARTSS19R7GK
01KZV5Q32XPWWPTW01KQVACC0F,for replacement - broken unit,01KZRTCK0GDR0SZHA61K56JG0T,01KZRRGW143XAZME28X8CPEY8S,01KZRW4877WE0F7J1HSG76PWQF,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW14A7VW9HY70W2ZKDCX,01KZRRGW14KMGR1H2QPNVXB420
01KZV5Q32X1A2C541AXPQDSVJ9,pullout by distributor,01KZRTCK0BQHFDJXEWTTJDBTGD,01KZRRGW14KBMMYGKVHMX9RQD8,01KZRW4877SRMJMM3R17R2QE73,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW14JQ7JEW5HBDS8P7VJ,01KZRRGW14WSB3JJJKQDEREKF3
01KZV5Q32YFQHWYWR5J56VG1S1,pullout by dealer,01KZRTCK0A8R3S9YABCRB1VGCK,01KZRRGW14N56M3HGFGXE3FN5T,01KZRW4877J6H9QTAKXMT8A2FE,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW14THZB9B34PPHZSFE2,01KZRRGW14RBSVD8GEY7WA5YWC
01KZV5Q32YNGG1YTRN8QTHX9KQ,pullout by distributor,01KZRTCK0EP8G0W3HPWNQQPM9C,01KZRRGW14THZB9B34PPHZSFE2,01KZRW4877AMSR96T952JSFTS6,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW14N5VHBCMAJGNJ0GJH,01KZRRGW14N9EVMX0Z1ZRJRRAH
01KZV5Q32YQBAC1KXN5JKHGTD6,for downgrade,01KZRTCK0B8378Y18MY92HTEC3,01KZRRGW142XAJ3EN2YJAF1HJB,01KZRW4877Z1GGC6GJTVS7J2AP,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW146F8C4946XJM2S6EC,01KZRRGW143DR9TSRKKQDPRDKM
01KZV5Q32YMFC321BY56PF1Y2T,for upgrade,01KZRTCK0F9S940845GMF99A81,01KZRRGW142RC6MARTSS19R7GK,01KZRW48773TK4Y7T9N1T5N0JM,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW14N5VHBCMAJGNJ0GJH,01KZRRGW14WH1V6PTWDSASC4XK
01KZV5Q32YQAHWE2HGNW8TY200,pullout by distributor,01KZRTCK0CHE4EMABHFK85SSXE,01KZRRGW14Y65J9N71RS7C99PT,01KZRW48777AHPHKJ81KF0SBSV,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW14X04WHWJ78QR6J8H3,01KZRRGW140MQ9ZE887EQDG87Z
01KZV5Q32Y4SKC8HT2FAHXPBFA,for downgrade,01KZRTCK0D45TQ636XNSP44HV1,01KZRRGW149RPSGBHQY8MZC6NF,01KZRW48773P9B1HDR1BKFG957,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW14VWS3587600FPGYJJ,01KZRRGW14THZB9B34PPHZSFE2
01KZV5Q32YMETGR4CWN0KB3S2Z,pullout by distributor,01KZRTCK08HVKDNCXE8ZZTDXN4,01KZRRGW14Y65J9N71RS7C99PT,01KZRW4877S7NXK01W1S3HFM9Z,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW14Z2V2BPKDSQ6DKV67,01KZRRGW14K9GDB2KGW0SVFJBM
01KZV5Q32YJ9VZJATZKRVAZMPY,for replacement - broken unit,01KZRTCK0GPV0H93X3R2NKCDPT,01KZRRGW1442K27HM42RTFZG1M,01KZRW4877D5ZY6TAERNGTV34K,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW14VWS3587600FPGYJJ,01KZRRGW14JQ7JEW5HBDS8P7VJ
01KZV5Q32Y2E77JVC8175W3N6T,pullout by dealer,01KZRTCK09X089VKFK4JRYAFKB,01KZRRGW147SW8PDR6Z12DT4B9,01KZRW4877R9Q45MFW4A93MM51,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW14KBMMYGKVHMX9RQD8,01KZRRGW14K9GDB2KGW0SVFJBM
01KZV5Q32YT7CERAT0D3N8Q8B4,pullout by dealer,01KZRTCK09VYJVM4QS2Z2GF8TB,01KZRRGW14THZB9B34PPHZSFE2,01KZRW48779CWAQ752ZGCV7AN3,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW147SW8PDR6Z12DT4B9,01KZRRGW14A7VW9HY70W2ZKDCX
01KZV5Q32Y9GWPTNCZJ4FANB4D,for upgrade,01KZRTCK0AQ0EXB18SXRHPK45C,01KZRRGW149RPSGBHQY8MZC6NF,01KZRW4877BKP2FRH1B8G1CTC9,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW14200T0G4QVVJEZMW1,01KZRRGW14PHE1YJB3BS55XR3K
01KZV5Q32YAA3WDFE4764B5MKQ,for pullout,01KZRTCK08K0YBZJE755VD6F8C,01KZRRGW143DR9TSRKKQDPRDKM,01KZRW48779V159SGJGWDHBYTJ,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW14KMGR1H2QPNVXB420,01KZRRGW14J5MRZ241JHXYMPE5
01KZV5Q32Z15QP4TJ8FC8ZC9W6,for pullout,01KZRTCK0D297Q3S4WAGJ6416V,01KZRRGW14Z2V2BPKDSQ6DKV67,01KZRW4877H6020WSQ0GV9YAQ5,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW147SW8PDR6Z12DT4B9,01KZRRGW14SVP3PKMRRXC2J621
01KZV5Q32Z8V22G9CA1FKN2VTK,for upgrade,01KZRTCK0A2ZGYQ5TYVK0493ZK,01KZRRGW14DC1V4DFEXXX74JBW,01KZRW4877B9B3MX4SDENM2X4F,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW14THZB9B34PPHZSFE2,01KZRRGW147SW8PDR6Z12DT4B9
01KZV5Q32ZYHXKJH6M80C5Y582,deployment,01KZRTCK09272R3821QNVX1EB3,01KZRRGW14200T0G4QVVJEZMW1,01KZRW4877WQZA5NY9SXK8D7Q3,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW14WSB3JJJKQDEREKF3,01KZRRGW14SVP3PKMRRXC2J621
01KZV5Q32Z20M7Q6DMXV4SFDGV,for replacement - broken unit,01KZRTCK0G4EWS4QYBG0FHMSDG,01KZRRGW147SW8PDR6Z12DT4B9,01KZRW487795H0KSW6AV992VCS,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW14K9GDB2KGW0SVFJBM,01KZRRGW142RC6MARTSS19R7GK
01KZV5Q32Z204RKJ6EXK6S0CFD,for replacement - broken unit,01KZRTCK0BCV4KPWZE4E6F5FRG,01KZRRGW14WH1V6PTWDSASC4XK,01KZRW4877D5ZY6TAERNGTV34K,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW1442K27HM42RTFZG1M,01KZRRGW14DC1V4DFEXXX74JBW
01KZV5Q32ZBB5PN9DD64DHCV6M,pullout by dealer,01KZRTCK0EVQGH0HZF0YD7Z32X,01KZRRGW14XPKB44H9B6WS515H,01KZRW4877B3D0MZHS3AQRJ814,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW147SW8PDR6Z12DT4B9,01KZRRGW146F8C4946XJM2S6EC
01KZV5Q32Z3S6146YMNZJ3ZRF6,for downgrade,01KZRTCK0GD8AF8BTK4T4B9DJD,01KZRRGW14J5MRZ241JHXYMPE5,01KZRW4877R9Q45MFW4A93MM51,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW14KBMMYGKVHMX9RQD8,01KZRRGW14N56M3HGFGXE3FN5T
